bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,pace_5k_to_10k,percentage_decay_5k_to_10k,finish_minutes
23512,59.0,27.6,55.32,83.47,112.22,118.4,141.72,173.55,0.0,0.0,1,0,10.82,-0.22,252.07
31998,53.0,29.73,57.83,86.3,117.12,123.2,145.63,177.93,209.17,239.35,1,0,10.68,2.82,252.78
29098,47.0,27.78,54.77,82.6,110.78,116.85,138.97,169.67,202.08,238.45,1,0,11.12,1.44,253.57
20285,52.0,28.18,57.12,86.5,117.17,123.28,146.82,177.8,209.53,240.73,1,0,10.37,-1.33,254.27
22715,52.0,26.88,54.0,81.67,111.27,117.65,141.72,175.15,209.18,240.37,1,0,11.06,-0.44,254.67
22976,54.0,28.02,55.85,84.03,113.78,120.3,0.0,0.0,0.0,0.0,1,0,10.78,0.34,254.67
21171,45.0,29.45,57.32,85.97,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.76,2.76,254.7
21820,49.0,27.17,54.68,84.63,114.97,121.27,146.1,0.0,0.0,0.0,1,0,10.91,-0.62,254.83
24118,65.0,30.15,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.14,0.92,255.0
24102,72.0,29.92,58.65,87.78,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.44,2.03,255.1
21198,47.0,26.67,53.6,81.52,111.67,118.4,142.67,175.87,209.08,241.2,1,0,11.14,-0.49,255.25
22571,47.0,27.72,55.42,82.42,109.63,115.53,137.58,166.77,0.0,0.0,1,0,10.83,0.04,255.27
29769,49.0,29.88,58.15,86.85,115.93,0.0,0.0,0.0,0.0,0.0,1,0,10.61,2.77,255.28
22247,50.0,27.57,55.28,83.72,113.53,120.0,143.67,176.27,209.92,0.0,1,0,10.83,-0.25,255.68
27854,57.0,28.42,57.92,87.28,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.17,-1.86,255.87
24487,66.0,28.22,58.1,88.27,118.5,125.12,149.17,180.2,0.0,0.0,1,0,10.04,-2.86,256.05
21543,47.0,27.25,55.15,83.13,113.78,119.97,0.0,0.0,0.0,0.0,1,0,10.75,-1.18,256.38
21697,46.0,26.4,52.93,80.38,111.4,117.63,141.1,0.0,0.0,0.0,1,0,11.31,-0.25,256.85
21309,48.0,27.33,55.2,83.85,113.88,120.4,144.33,177.1,210.55,243.33,1,0,10.76,-0.98,258.12
22305,55.0,29.47,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.16,-0.1,258.95
27949,54.0,28.47,56.22,84.55,115.27,121.53,144.9,176.87,0.0,0.0,1,0,10.81,1.28,259.02
23227,50.0,29.15,60.32,90.63,121.0,129.38,0.0,0.0,0.0,0.0,1,0,9.62,-3.35,261.5
20612,67.0,34.07,65.07,95.3,125.82,132.38,0.0,0.0,0.0,0.0,1,0,9.68,4.72,262.77
25301,45.0,30.27,60.32,89.35,119.33,125.93,150.18,0.0,0.0,0.0,1,0,9.98,0.36,263.48
23119,55.0,28.32,57.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.42,-0.84,265.65
24752,49.0,28.77,57.87,89.6,120.4,126.9,151.22,184.25,217.9,251.58,1,0,10.31,-0.57,265.9
27799,59.0,28.73,57.15,86.07,115.77,0.0,0.0,0.0,0.0,0.0,1,0,10.56,0.54,268.28
31899,51.0,31.22,61.38,91.38,121.73,128.4,152.33,0.0,0.0,0.0,1,0,9.95,1.73,268.68
30279,59.0,31.55,61.88,92.07,123.03,0.0,0.0,0.0,0.0,0.0,1,0,9.89,1.97,269.32
22698,50.0,28.63,56.38,85.63,115.8,122.58,147.35,182.97,219.72,254.57,1,0,10.81,1.56,269.58
29178,46.0,28.03,58.3,88.8,121.85,129.05,154.4,187.52,0.0,0.0,1,0,9.91,-3.84,271.73
23109,54.0,31.98,63.55,94.73,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9.5,0.65,273.13
23561,56.0,27.92,57.5,88.48,121.27,128.45,154.13,188.03,224.2,258.77,1,0,10.14,-2.89,274.07
29051,52.0,30.37,59.23,88.65,119.73,126.62,152.33,0.0,0.0,0.0,1,0,10.4,2.55,276.83
20912,45.0,28.05,56.53,89.03,120.8,126.9,0.0,0.0,0.0,0.0,1,0,10.53,-0.76,277.13
24515,65.0,31.4,63.78,96.77,130.67,137.92,166.15,200.13,233.45,0.0,1,0,9.26,-1.54,279.23
24217,65.0,31.25,62.68,94.55,127.93,135.1,162.22,196.83,231.6,266.28,1,0,9.55,-0.29,280.95
29033,54.0,32.93,65.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9.16,0.27,281.25
30864,45.0,27.53,57.27,89.08,123.33,131.07,158.9,197.02,233.72,269.0,1,0,10.09,-3.86,283.8
24535,70.0,32.75,66.15,99.28,132.57,139.87,166.13,200.02,0.0,0.0,1,0,8.98,-0.98,285.32
32102,48.0,31.8,63.57,96.18,129.18,137.17,163.78,199.45,0.0,0.0,1,0,9.44,0.05,288.32
29328,56.0,31.62,63.25,95.52,128.93,135.42,164.92,201.78,239.95,275.52,1,0,9.48,-0.02,290.33
24252,65.0,32.07,65.42,99.53,134.48,0.0,0.0,0.0,0.0,0.0,1,0,9.0,-1.96,292.43
25593,59.0,32.4,65.47,98.47,133.18,140.4,167.22,203.98,241.35,277.17,1,0,9.07,-1.02,293.42
24171,66.0,32.28,66.28,102.6,137.43,146.03,174.68,209.6,247.37,280.4,1,0,8.82,-2.6,294.43
30573,58.0,32.17,64.07,96.83,130.78,0.0,0.0,0.0,0.0,0.0,1,0,9.4,0.42,294.5
31802,45.0,34.07,67.3,100.57,134.8,142.17,0.0,0.0,0.0,0.0,1,0,9.03,1.25,295.05
22767,48.0,27.93,59.22,87.2,115.98,122.37,146.52,191.42,235.68,278.67,1,0,9.59,-5.67,295.13
27039,54.0,29.48,59.6,91.28,125.35,132.93,160.22,199.05,239.38,278.33,1,0,9.96,-1.07,295.23
24514,68.0,32.3,67.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8.5,-4.41,297.33
24948,46.0,31.73,64.88,97.58,131.2,137.95,0.0,0.0,0.0,0.0,1,0,9.05,-2.19,298.17
30607,54.0,33.8,70.03,104.82,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8.28,-3.47,298.27
24473,69.0,32.3,67.47,100.88,136.72,144.17,171.62,210.35,248.62,284.03,1,0,8.53,-4.25,299.0
31980,51.0,31.72,63.83,96.0,131.62,138.72,167.05,206.82,246.72,284.25,1,0,9.34,-0.61,300.87
31187,59.0,33.73,68.22,105.25,140.58,148.2,176.73,213.83,251.98,287.63,1,0,8.7,-1.11,303.47
29456,46.0,32.97,65.0,97.48,131.22,138.4,165.73,202.77,0.0,0.0,1,0,9.37,1.45,308.77
29081,54.0,33.43,67.07,100.85,136.2,143.95,171.8,210.28,253.35,291.65,1,0,8.92,-0.31,308.97
15861,51.0,33.47,66.38,100.32,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9.12,0.84,310.15
31277,49.0,31.35,62.48,95.05,131.33,139.3,170.25,213.35,0.0,0.0,1,0,9.64,0.35,313.88
20692,46.0,32.48,67.55,101.67,138.27,145.62,173.37,214.13,256.73,0.0,1,0,8.55,-3.83,317.03
25890,52.0,31.9,65.0,98.75,133.78,141.58,171.27,0.0,0.0,0.0,1,0,9.06,-1.85,317.98
31387,46.0,33.92,68.45,104.1,141.35,149.68,181.42,0.0,0.0,0.0,1,0,8.69,-0.89,318.02
30589,59.0,32.55,63.72,95.42,129.98,137.35,167.18,211.92,258.27,303.93,1,0,9.62,2.17,319.85
31863,46.0,32.07,65.92,101.73,141.73,150.52,180.7,221.48,264.13,303.8,1,0,8.86,-2.7,320.78
24547,73.0,34.63,69.63,109.2,144.38,152.03,184.98,225.48,267.35,305.32,1,0,8.57,-0.53,322.32
25113,46.0,36.13,73.03,110.48,148.82,156.95,188.28,229.03,270.38,310.42,1,0,8.13,-1.05,327.23
31922,54.0,36.0,75.4,113.2,153.53,161.88,194.82,236.0,278.67,316.37,1,0,7.61,-4.51,332.58
23810,55.0,50.15,84.8,121.5,160.05,168.68,0.0,0.0,0.0,0.0,1,0,8.66,18.28,333.5
29253,51.0,33.08,66.18,103.73,140.5,148.53,180.4,230.08,274.88,318.72,1,0,9.06,-0.03,337.2
30090,45.0,35.93,72.95,112.32,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8.1,-1.49,340.85
29603,46.0,35.15,71.67,110.58,151.22,0.0,0.0,0.0,0.0,0.0,1,0,8.21,-1.91,346.22
27627,51.0,37.18,75.22,116.33,155.9,164.25,197.93,243.03,286.07,332.92,1,0,7.89,-1.14,351.35
25146,47.0,37.67,76.45,115.85,157.7,166.9,200.8,247.72,293.4,338.35,1,0,7.74,-1.45,357.4
31979,56.0,32.87,67.32,104.88,147.72,156.45,193.15,241.7,290.63,338.85,1,0,8.71,-2.35,360.33
31079,55.0,35.7,74.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7.77,-3.93,365.6
142.0,31.0,17.9,35.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,17.12,1.07,151.13
6912.0,30.0,20.18,40.0,60.43,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15.14,0.9,172.22
2002.0,27.0,20.25,40.35,60.37,80.87,0.0,0.0,0.0,0.0,0.0,1,0,14.93,0.37,173.0
4257.0,33.0,21.2,42.12,62.57,82.95,87.37,103.35,124.25,144.95,165.08,1,0,14.34,0.66,173.93
3118.0,30.0,20.77,41.18,61.62,81.97,86.47,102.53,123.63,144.7,165.3,1,0,14.7,0.87,174.32
3919.0,46.0,21.18,41.83,62.22,82.75,87.17,103.25,0.0,0.0,0.0,1,0,14.53,1.27,176.03
9270.0,39.0,20.93,40.9,61.57,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15.02,2.35,176.75
2915.0,43.0,20.75,40.87,60.98,83.33,87.82,103.65,124.42,145.42,168.27,1,0,14.91,1.54,177.12
10424.0,25.0,21.72,42.55,63.35,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.4,2.09,177.4
7340.0,49.0,20.97,41.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.63,1.11,178.68
3562.0,40.0,21.72,42.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.21,1.42,179.28
8810.0,44.0,20.8,41.57,62.38,83.47,88.1,104.6,126.52,148.72,170.32,1,0,14.44,0.07,179.63
5153.0,38.0,21.18,42.18,63.3,84.38,88.98,105.5,126.88,148.77,170.33,1,0,14.29,0.43,180.03
11468.0,27.0,21.97,43.37,64.73,86.02,90.62,107.15,128.33,149.52,170.68,1,0,14.02,1.31,180.07
9911.0,43.0,22.08,43.33,64.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.12,1.92,180.23
12002.0,30.0,21.72,42.6,63.72,84.85,0.0,0.0,0.0,0.0,0.0,1,0,14.37,1.97,180.37
1598.0,31.0,21.48,42.67,63.73,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.16,0.68,181.42
10592.0,26.0,20.78,41.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.5,0.22,182.03
7354.0,39.0,20.87,41.78,62.75,83.92,88.6,0.0,0.0,0.0,0.0,1,0,14.35,-0.1,182.68
7279.0,38.0,21.08,42.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.32,0.31,182.83
10128.0,31.0,22.07,43.48,64.63,86.03,90.63,107.52,129.28,151.27,173.28,1,0,14.01,1.52,183.07
9449.0,27.0,21.05,42.32,63.67,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.1,-0.52,183.93
8964.0,33.0,20.6,41.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.34,-0.77,184.27
8138.0,42.0,21.6,43.23,64.98,86.93,91.72,108.9,131.1,153.25,174.93,1,0,13.87,-0.07,184.47
7232.0,34.0,21.5,42.77,63.88,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.1,0.54,184.97
12853.0,26.0,22.47,44.28,65.87,87.38,92.1,108.93,131.13,153.95,176.17,1,0,13.76,1.49,185.8
9677.0,32.0,22.57,44.78,67.33,89.82,94.65,112.05,134.4,156.4,177.57,1,0,13.51,0.8,186.23
17328.0,29.0,23.17,45.22,67.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.61,2.48,186.85
9896.0,28.0,21.47,42.6,64.0,85.75,90.45,107.58,130.42,153.93,176.97,1,0,14.2,0.8,187.03
12424.0,30.0,22.92,45.4,67.65,89.9,94.75,111.98,0.0,0.0,0.0,1,0,13.35,0.97,187.15
14465.0,31.0,22.0,43.73,65.55,87.32,92.07,109.35,131.62,154.4,177.7,1,0,13.81,0.62,187.92
10544.0,41.0,22.23,44.17,65.97,87.92,0.0,0.0,0.0,0.0,0.0,1,0,13.67,0.66,188.68
10349.0,26.0,22.73,44.48,66.43,88.45,0.0,0.0,0.0,0.0,0.0,1,0,13.79,2.2,189.77
14642.0,27.0,23.63,46.72,69.23,91.63,96.45,0.0,0.0,0.0,0.0,1,0,12.99,1.16,189.97
10709.0,20.0,22.0,44.05,66.17,88.75,93.52,111.03,134.38,157.65,180.48,1,0,13.61,-0.11,190.32
12196.0,39.0,23.38,45.6,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.5,2.54,190.35
12217.0,31.0,21.07,41.9,63.18,85.4,90.38,108.17,0.0,0.0,0.0,1,0,14.4,0.57,190.43
10746.0,27.0,22.45,45.05,67.57,90.25,95.15,112.78,135.73,158.67,181.22,1,0,13.27,-0.33,191.0
10535.0,39.0,22.83,45.28,67.77,90.12,94.95,112.23,135.12,158.8,181.4,1,0,13.36,0.84,191.25
12988.0,37.0,22.57,44.83,67.07,89.55,94.42,111.98,134.83,158.42,181.15,1,0,13.48,0.69,191.4
9617.0,38.0,22.88,45.45,67.7,90.38,0.0,0.0,0.0,0.0,0.0,1,0,13.29,0.68,191.8
14005.0,29.0,23.35,45.87,68.47,91.35,96.28,114.12,137.38,160.58,183.08,1,0,13.32,1.81,192.83
11265.0,28.0,23.42,46.2,69.0,91.92,96.82,114.62,137.93,161.23,0.0,1,0,13.17,1.39,192.92
12249.0,47.0,23.1,45.05,67.03,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.67,2.55,193.05
10081.0,57.0,22.72,45.02,67.42,90.13,95.05,112.85,0.0,0.0,0.0,1,0,13.45,0.93,193.32
10430.0,46.0,22.8,44.92,67.5,90.22,95.13,112.87,136.25,159.97,183.2,1,0,13.56,1.51,193.52
14244.0,23.0,23.6,46.67,69.58,92.33,97.27,115.07,138.7,162.03,184.4,1,0,13.0,1.14,193.9
14551.0,49.0,23.22,45.73,68.3,90.92,95.8,113.4,137.02,160.55,183.4,1,0,13.33,1.55,194.0
15386.0,27.0,22.75,44.97,67.17,89.62,94.57,112.42,135.47,159.2,183.3,1,0,13.5,1.18,194.3
15473.0,28.0,23.25,46.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.91,0.04,195.02
12782.0,26.0,23.15,45.67,68.1,90.97,95.9,113.95,137.63,161.68,0.0,1,0,13.32,1.38,195.2
12555.0,32.0,22.92,45.78,68.43,91.17,96.05,113.83,137.13,0.0,0.0,1,0,13.12,0.13,195.27
13188.0,40.0,22.83,45.0,67.22,89.62,94.45,112.08,135.43,159.62,184.22,1,0,13.53,1.47,195.28
11357.0,39.0,23.33,45.98,68.73,91.73,96.73,114.87,138.55,162.33,185.45,1,0,13.25,1.48,195.7
13508.0,33.0,22.57,45.47,68.58,91.68,96.77,114.97,138.37,162.17,185.98,1,0,13.1,-0.73,196.47
13405.0,36.0,24.07,47.55,70.92,94.43,99.55,117.7,141.4,164.93,187.05,1,0,12.78,1.24,196.57
12109.0,40.0,22.17,43.78,65.97,88.78,93.6,112.7,0.0,0.0,0.0,1,0,13.88,1.28,196.78
13896.0,36.0,22.8,45.02,67.58,90.53,95.45,0.0,0.0,0.0,0.0,1,0,13.5,1.29,196.87
11150.0,24.0,24.2,46.62,69.15,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.38,3.82,196.88
12694.0,29.0,23.13,46.68,69.85,93.18,98.13,116.05,139.77,163.47,186.6,1,0,12.74,-0.9,196.98
16136.0,40.0,22.53,45.32,68.4,91.67,96.68,115.0,138.98,163.55,0.0,1,0,13.16,-0.57,197.27
8910.0,46.0,23.53,47.22,70.55,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.66,-0.34,197.57
13962.0,45.0,23.45,46.83,70.2,93.82,98.97,117.47,141.38,164.73,188.05,1,0,12.83,0.15,197.77
15084.0,49.0,23.52,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.94,0.73,197.8
14940.0,33.0,23.8,46.97,70.35,93.68,98.82,116.95,0.0,0.0,0.0,1,0,12.95,1.34,197.92
16717.0,41.0,22.88,45.92,69.07,92.52,0.0,0.0,0.0,0.0,0.0,1,0,13.02,-0.35,198.22
15639.0,40.0,23.93,47.52,71.02,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.72,0.72,199.25
15290.0,44.0,23.55,46.9,70.07,93.4,98.45,0.0,0.0,0.0,0.0,1,0,12.85,0.43,199.35
11163.0,33.0,21.93,43.98,66.28,89.35,94.45,0.0,0.0,0.0,0.0,1,0,13.61,-0.27,199.38
14729.0,30.0,23.6,46.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.02,1.18,199.67
19734.0,40.0,24.35,48.18,71.68,95.25,100.3,118.45,142.27,166.03,189.55,1,0,12.59,1.08,199.7
6334.0,44.0,23.0,46.5,70.1,93.98,99.2,117.92,142.15,166.25,189.65,1,0,12.77,-1.08,199.77
15122.0,39.0,23.83,47.28,70.78,94.32,99.42,117.68,141.52,165.7,189.5,1,0,12.79,0.8,199.93
2008.0,41.0,22.92,45.48,69.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.3,0.79,200.28
14579.0,25.0,24.17,48.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.5,0.35,200.3
8070.0,27.0,24.68,48.6,72.65,96.4,101.45,120.07,143.95,167.75,190.75,1,0,12.54,1.56,200.52
13730.0,53.0,23.67,47.23,70.22,93.35,0.0,0.0,0.0,0.0,0.0,1,0,12.73,0.23,200.55
14904.0,27.0,23.35,46.72,69.82,93.55,98.63,0.0,0.0,0.0,0.0,1,0,12.84,-0.04,201.22
15179.0,23.0,23.9,47.85,71.98,95.68,100.73,119.12,142.8,0.0,0.0,1,0,12.53,-0.1,201.28
11013.0,28.0,23.87,46.65,69.7,93.87,98.97,117.98,0.0,0.0,0.0,1,0,13.17,2.34,201.45
19332.0,40.0,24.68,48.17,71.83,95.58,100.75,119.17,143.05,167.62,191.02,1,0,12.77,2.47,201.47
7703.0,53.0,23.22,46.68,70.37,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.79,-0.51,201.5
15302.0,33.0,22.47,45.32,68.03,91.17,96.27,0.0,0.0,0.0,0.0,1,0,13.13,-0.84,201.67
12684.0,27.0,22.02,44.22,66.7,89.62,94.63,113.2,138.1,164.2,190.35,1,0,13.51,-0.41,201.9
13308.0,47.0,23.73,47.07,70.85,94.67,99.87,118.52,142.97,167.52,191.27,1,0,12.85,0.83,202.07
7693.0,44.0,23.97,48.03,72.12,96.25,0.0,0.0,0.0,0.0,0.0,1,0,12.47,-0.19,202.23
16870.0,32.0,24.07,47.77,71.0,94.2,99.2,117.43,141.7,166.72,191.67,1,0,12.66,0.77,202.5
11147.0,38.0,23.25,46.63,69.87,93.38,98.55,116.9,141.15,166.23,191.02,1,0,12.83,-0.28,202.58
13007.0,21.0,22.95,46.13,69.13,92.65,0.0,0.0,0.0,0.0,0.0,1,0,12.94,-0.5,202.6
16592.0,49.0,23.08,46.38,69.87,93.57,98.67,116.78,140.75,0.0,0.0,1,0,12.88,-0.47,202.62
15174.0,45.0,23.62,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.78,0.3,202.7
17865.0,27.0,23.73,47.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.8,0.61,202.78
7726.0,47.0,23.75,47.5,71.42,95.63,100.68,0.0,0.0,0.0,0.0,1,0,12.63,0.0,202.97
12656.0,47.0,24.5,48.65,72.65,96.75,102.0,120.83,145.08,169.25,192.77,1,0,12.42,0.72,202.97
10189.0,31.0,22.52,44.78,66.95,89.95,94.93,113.32,138.27,165.2,191.27,1,0,13.48,0.58,203.15
18112.0,28.0,23.0,45.75,68.85,92.18,97.27,115.62,139.55,164.55,191.07,1,0,13.19,0.55,203.18
10683.0,31.0,23.67,47.38,71.15,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.65,-0.08,203.3
14567.0,37.0,23.67,46.98,70.17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.87,0.77,203.32
11370.0,29.0,23.73,47.52,71.18,95.08,100.33,119.02,0.0,0.0,0.0,1,0,12.61,-0.13,203.35
14663.0,35.0,24.1,48.0,71.9,95.83,101.03,119.85,0.0,0.0,0.0,1,0,12.55,0.42,203.4
15038.0,28.0,25.48,50.12,74.33,98.55,103.78,122.63,147.0,171.25,0.0,1,0,12.18,1.68,203.7
13449.0,45.0,23.97,47.5,71.17,94.9,100.05,118.82,143.28,167.83,192.78,1,0,12.75,0.93,203.7
12194.0,46.0,24.72,48.93,72.73,96.75,102.02,121.07,146.12,171.1,194.63,1,0,12.39,1.04,204.02
15299.0,42.0,24.75,49.05,73.18,97.43,0.0,0.0,0.0,0.0,0.0,1,0,12.35,0.92,204.17
14628.0,30.0,23.75,47.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.67,0.17,204.18
13179.0,33.0,23.48,46.68,69.83,93.28,0.0,0.0,0.0,0.0,0.0,1,0,12.93,0.6,204.25
16537.0,37.0,24.9,49.13,73.52,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.38,1.36,204.3
11780.0,45.0,23.83,46.98,70.05,93.12,98.13,116.5,140.9,166.38,192.23,1,0,12.96,1.45,204.35
16495.0,58.0,23.87,47.4,71.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.75,0.72,204.53
7712.0,39.0,23.47,47.2,70.57,93.98,99.23,0.0,0.0,0.0,0.0,1,0,12.64,-0.55,204.6
17372.0,34.0,24.17,48.28,72.37,96.48,101.78,120.55,145.27,169.97,0.0,1,0,12.44,0.12,204.68
15153.0,40.0,23.58,47.08,70.67,94.62,99.67,118.33,143.13,0.0,0.0,1,0,12.77,0.17,204.85
15167.0,26.0,24.17,48.3,72.57,96.65,101.9,120.7,145.13,170.13,194.6,1,0,12.43,0.08,204.95
16024.0,49.0,22.7,45.78,68.88,92.77,97.9,0.0,0.0,0.0,0.0,1,0,13.0,-0.83,205.1
14777.0,41.0,23.13,46.92,70.65,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.61,-1.41,205.3
17782.0,23.0,23.85,46.75,70.83,94.62,99.92,118.88,143.48,0.0,0.0,1,0,13.1,2.03,205.33
13885.0,30.0,23.55,46.68,70.2,94.28,99.55,118.78,144.22,169.67,0.0,1,0,12.97,0.9,205.42
13054.0,28.0,24.98,49.22,73.4,98.28,103.95,123.97,147.78,171.35,195.25,1,0,12.38,1.5,205.48
17578.0,31.0,24.62,48.6,72.53,96.75,102.02,120.97,145.38,170.43,195.05,1,0,12.51,1.32,205.73
16634.0,29.0,24.08,47.65,71.2,94.98,100.15,119.03,144.0,169.58,194.6,1,0,12.73,1.07,205.75
14151.0,40.0,23.87,47.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.83,1.04,205.78
19700.0,43.0,24.6,48.62,72.57,96.97,102.32,121.38,146.08,171.15,0.0,1,0,12.49,1.19,205.93
18364.0,38.0,24.0,47.38,71.15,95.2,100.43,0.0,0.0,0.0,0.0,1,0,12.83,1.31,206.1
16128.0,36.0,24.28,47.98,71.75,95.82,101.02,119.75,144.28,169.87,0.0,1,0,12.66,1.21,206.2
16518.0,34.0,24.55,48.77,72.92,97.2,0.0,0.0,0.0,0.0,0.0,1,0,12.39,0.68,206.38
17337.0,27.0,23.63,47.1,70.73,94.73,99.77,119.0,144.15,170.27,195.62,1,0,12.78,0.34,206.58
16425.0,47.0,24.47,48.82,73.08,97.18,102.3,121.1,145.73,170.85,195.68,1,0,12.32,0.25,206.88
17733.0,29.0,24.77,49.2,73.4,97.62,102.83,121.52,146.43,171.52,196.08,1,0,12.28,0.69,207.12
17726.0,41.0,24.37,48.52,72.9,97.4,102.63,0.0,0.0,0.0,0.0,1,0,12.42,0.45,207.2
14162.0,30.0,24.7,49.15,73.47,97.72,102.93,121.88,146.35,171.27,196.33,1,0,12.27,0.51,207.27
30882.0,30.0,25.83,50.85,76.08,101.17,106.62,126.15,151.17,174.98,197.47,1,0,11.99,1.59,207.3
18626.0,44.0,24.28,48.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.52,0.64,207.63
12632.0,29.0,23.77,47.05,70.4,93.63,98.62,116.67,140.37,164.35,196.6,1,0,12.89,1.04,207.67
18988.0,35.0,25.17,49.63,74.03,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.26,1.43,207.7
13650.0,29.0,24.32,48.72,72.93,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.3,-0.16,207.95
12837.0,30.0,24.72,49.3,73.88,98.53,103.78,123.45,148.25,173.13,197.55,1,0,12.21,0.28,208.03
14332.0,35.0,22.93,45.37,68.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.37,1.08,208.3
15263.0,30.0,24.05,47.83,71.82,96.15,0.0,0.0,0.0,0.0,0.0,1,0,12.62,0.56,208.33
16209.0,33.0,24.88,49.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.12,0.26,208.38
17193.0,29.0,25.38,50.55,75.67,100.75,106.22,125.83,150.52,174.88,198.75,1,0,11.92,0.42,208.65
17538.0,33.0,24.55,49.13,73.93,98.67,104.03,123.18,148.27,173.63,198.2,1,0,12.21,-0.06,208.67
17522.0,31.0,25.02,49.72,74.37,99.08,104.47,123.87,148.65,173.6,0.0,1,0,12.15,0.64,208.68
17634.0,52.0,23.32,46.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.71,-0.6,208.98
11738.0,33.0,23.08,45.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.16,0.63,209.0
11431.0,51.0,25.53,50.07,74.2,98.52,0.0,0.0,0.0,0.0,0.0,1,0,12.22,1.98,209.35
8372.0,25.0,21.48,43.97,66.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.34,-2.3,209.37
18447.0,36.0,24.78,48.85,73.0,97.08,102.35,121.23,146.55,172.65,198.37,1,0,12.46,1.45,209.48
18180.0,33.0,24.67,48.7,73.03,97.9,103.25,122.8,0.0,0.0,0.0,1,0,12.48,1.31,209.6
18502.0,38.0,24.88,48.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.45,1.59,209.6
18343.0,36.0,25.17,49.53,73.4,97.62,102.93,121.87,147.28,173.33,198.72,1,0,12.32,1.64,209.62
11171.0,24.0,22.47,45.17,68.07,91.07,96.08,114.18,138.4,169.03,198.57,1,0,13.22,-0.51,209.62
19547.0,51.0,25.52,50.77,76.12,101.28,106.68,126.22,151.52,176.23,0.0,1,0,11.88,0.53,209.7
17218.0,22.0,24.68,49.18,73.6,98.2,103.6,122.97,148.13,173.7,198.88,1,0,12.24,0.37,209.72
