bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,finish_minutes
9120,30.0,21.63,43.08,65.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7359,33.0,20.5,40.37,60.37,80.62,85.03,101.57,123.75,148.8,173.15,1,0,183.27
5311,34.0,21.32,42.5,63.5,84.48,89.03,105.45,127.02,149.57,173.0,0,1,183.33
8223,30.0,21.2,42.47,63.87,86.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6464,34.0,21.1,42.0,63.05,84.55,89.13,0.0,0.0,0.0,0.0,0,0,0.0
15275,27.0,22.57,45.07,68.32,90.73,95.53,112.52,133.0,153.35,174.88,1,0,183.6
2554,35.0,20.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8565,37.0,21.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5635,39.0,21.92,43.73,65.5,87.37,92.12,109.25,0.0,0.0,0.0,0,0,0.0
4767,27.0,20.93,41.68,63.12,84.3,88.87,105.78,128.37,151.18,0.0,0,0,0.0
11097,28.0,22.23,43.65,64.9,86.35,90.98,107.77,129.62,152.03,174.17,1,0,184.12
4306,39.0,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8362,39.0,20.4,40.73,61.38,82.35,86.97,103.77,126.5,150.0,173.47,0,1,184.27
5586,34.0,21.0,41.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7352,37.0,21.48,42.75,63.92,85.42,90.12,107.0,129.38,152.0,174.58,0,1,184.37
6354,36.0,21.55,42.93,65.02,86.48,91.15,107.9,129.73,151.97,174.32,0,1,184.42
5919,32.0,21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5892,22.0,20.4,40.93,61.92,83.2,87.92,104.83,126.6,149.65,173.8,0,1,184.65
4978,35.0,21.33,42.03,63.03,84.38,88.98,105.62,0.0,0.0,0.0,0,0,0.0
4819,39.0,21.33,42.78,64.33,85.93,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6361,38.0,21.25,42.3,63.63,84.92,89.52,106.22,128.57,151.68,174.77,0,1,184.75
8503,37.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2321,39.0,20.87,41.72,62.6,83.82,88.48,105.35,128.37,152.27,175.53,0,1,185.27
27767,23.0,23.7,45.07,66.12,87.27,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3105,29.0,20.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14348,39.0,22.1,43.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6676,39.0,21.27,42.35,64.37,85.63,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11885,31.0,22.65,44.62,66.48,88.45,93.23,110.52,133.42,155.88,176.85,1,0,185.72
4146,37.0,20.9,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12254,34.0,21.07,41.82,62.67,84.93,89.65,106.68,129.12,152.45,176.07,1,0,185.95
12146,22.0,23.17,45.62,69.13,91.02,95.9,113.3,135.47,156.8,0.0,0,0,0.0
6519,39.0,21.1,42.22,63.35,84.7,89.42,0.0,0.0,0.0,0.0,0,0,0.0
1815,29.0,19.9,40.75,61.72,83.62,88.33,105.23,127.82,151.73,175.38,0,1,186.17
11713,28.0,21.42,42.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2926,34.0,20.65,41.52,63.02,84.45,89.1,106.68,129.78,153.58,176.05,0,1,186.32
5617,38.0,21.77,42.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15518,29.0,22.53,44.85,66.82,88.82,93.65,110.77,132.93,155.08,177.08,1,0,186.43
10274,36.0,22.72,44.45,66.2,88.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11434,30.0,21.88,43.08,64.37,86.13,90.9,108.12,130.92,154.15,176.88,1,0,186.65
6735,26.0,25.05,45.75,66.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
9630,30.0,22.22,44.27,66.12,88.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8441,35.0,22.95,44.93,66.53,88.12,92.77,0.0,0.0,0.0,0.0,0,0,0.0
8392,25.0,21.22,42.53,64.1,86.2,90.93,108.33,131.3,154.32,177.02,1,0,186.9
4210,23.0,20.62,40.37,60.33,80.68,85.12,0.0,0.0,0.0,0.0,0,0,0.0
8635,38.0,20.58,41.13,61.72,83.27,87.8,104.18,125.8,148.3,174.77,0,1,187.12
6155,33.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8176,38.0,20.82,42.53,63.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5220,21.0,21.08,41.87,63.37,84.13,88.67,105.0,126.32,148.33,175.93,0,1,187.3
12415,30.0,22.37,44.15,65.73,87.5,92.27,0.0,0.0,0.0,0.0,0,0,0.0
5068,39.0,20.58,41.22,62.03,83.75,88.57,105.87,128.8,0.0,0.0,0,0,0.0
8541,38.0,21.37,42.68,63.98,85.75,90.43,107.75,131.03,154.5,177.08,0,1,187.43
6117,27.0,22.27,43.63,64.78,86.1,90.7,107.38,129.6,153.33,177.45,0,1,187.63
3833,32.0,22.35,43.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2934,24.0,19.45,39.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
9495,27.0,21.9,43.85,66.67,88.72,93.58,111.0,133.8,156.25,178.67,1,0,187.98
8553,37.0,22.2,43.92,65.18,86.45,91.1,108.03,130.88,154.15,176.97,0,1,188.07
12247,28.0,23.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6474,38.0,20.82,41.53,62.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10348,37.0,22.78,45.1,67.33,89.48,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8273,29.0,21.75,43.23,64.57,86.33,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1390,26.0,20.9,41.3,61.77,82.43,86.98,103.4,126.77,152.6,178.1,0,1,188.83
2863,32.0,20.67,41.03,61.75,83.2,87.83,0.0,0.0,0.0,0.0,0,0,0.0
13943,34.0,22.9,44.62,66.18,88.27,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5201,38.0,23.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10693,21.0,21.37,41.98,63.02,84.87,89.5,0.0,0.0,0.0,0.0,0,0,0.0
11764,25.0,20.98,42.12,63.52,86.5,91.47,0.0,0.0,0.0,0.0,0,0,0.0
10774,27.0,23.25,45.4,67.58,90.12,94.98,112.7,135.73,0.0,0.0,0,0,0.0
8693,39.0,21.6,43.23,64.95,86.88,91.63,108.92,132.08,156.02,0.0,0,0,0.0
11423,32.0,23.1,45.58,67.85,90.23,94.97,112.52,135.48,158.85,180.63,1,0,189.63
10571,28.0,22.33,44.5,66.7,89.0,93.8,111.22,134.13,157.23,179.73,1,0,189.68
9639,30.0,21.83,43.77,65.73,88.28,92.98,110.15,0.0,0.0,0.0,0,0,0.0
7564,39.0,21.47,43.38,65.22,87.58,92.43,110.05,132.8,156.15,179.42,0,1,189.72
6822,36.0,21.95,43.57,65.38,87.28,91.95,109.25,132.1,155.8,179.47,0,1,189.72
4025,39.0,21.78,43.88,65.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4911,34.0,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8544,32.0,21.57,43.35,65.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6031,33.0,21.08,41.68,62.32,83.4,88.08,104.95,0.0,0.0,0.0,0,0,0.0
4758,28.0,21.08,41.88,62.77,84.32,88.97,106.7,0.0,0.0,0.0,0,0,0.0
10548,35.0,22.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3692,32.0,22.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12637,25.0,23.17,46.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
13573,37.0,22.43,44.78,67.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
917,34.0,19.83,39.93,60.3,81.3,85.9,102.73,125.9,151.38,0.0,0,0,0.0
5320,35.0,20.27,40.63,61.07,81.78,86.3,103.42,0.0,0.0,0.0,0,0,0.0
3669,35.0,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12588,25.0,21.37,42.97,65.03,87.45,92.27,109.88,133.62,158.03,181.6,1,0,191.58
10662,29.0,24.35,48.6,71.72,94.53,99.42,116.75,139.12,161.37,182.38,1,0,191.63
5032,36.0,21.65,42.93,64.65,86.93,91.72,109.78,133.08,157.4,181.42,0,1,191.77
9595,34.0,23.32,46.18,68.63,90.78,95.47,112.5,135.52,158.75,181.65,1,0,191.82
14181,28.0,23.37,46.1,68.52,90.98,95.83,113.38,136.15,159.08,181.95,1,0,191.83
5554,29.0,21.8,44.37,68.17,91.7,96.73,114.77,0.0,0.0,0.0,0,0,0.0
13276,25.0,22.98,45.42,67.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8201,25.0,21.07,41.48,61.92,82.47,86.98,103.2,124.5,147.2,0.0,0,0,0.0
10153,39.0,22.47,44.78,67.23,89.97,94.92,112.82,136.2,159.55,0.0,0,0,0.0
11217,29.0,22.63,44.92,67.22,89.67,94.55,112.7,136.38,160.15,182.7,1,0,192.53
8746,36.0,23.32,46.35,69.02,91.65,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5477,33.0,21.52,42.98,64.38,86.5,91.28,108.8,0.0,0.0,0.0,0,0,0.0
12495,34.0,22.9,45.32,67.9,90.73,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12718,36.0,23.02,45.3,67.63,90.15,95.05,112.98,136.48,160.23,183.27,1,0,192.82
2708,36.0,21.87,43.83,65.88,88.2,93.0,110.5,133.28,157.35,181.88,0,1,192.87
11912,27.0,22.58,44.5,66.47,89.05,93.9,111.53,134.87,158.65,182.33,1,0,192.93
8363,37.0,21.13,42.33,63.62,85.32,90.03,107.18,130.35,156.38,182.12,0,1,192.95
4648,34.0,21.33,42.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14529,30.0,23.68,46.73,69.58,92.28,97.13,114.88,138.03,0.0,0.0,0,0,0.0
4982,31.0,22.47,44.85,67.05,89.77,94.77,112.83,137.07,160.83,183.97,1,0,193.72
632,31.0,21.88,44.55,67.37,90.35,95.37,113.3,136.93,160.73,183.82,0,1,193.73
2696,29.0,21.88,44.55,67.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4266,35.0,21.78,43.7,65.73,87.45,92.07,109.1,133.5,157.57,183.08,0,1,193.8
14235,33.0,22.63,44.65,67.43,90.35,95.2,113.12,136.45,160.9,183.8,1,0,194.03
12302,36.0,23.35,46.23,68.98,91.65,96.55,114.15,137.38,161.03,184.25,1,0,194.42
5783,33.0,21.5,42.68,64.12,86.45,91.07,0.0,0.0,0.0,0.0,0,0,0.0
25773,23.0,22.68,44.17,65.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18012,32.0,23.4,45.88,68.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11107,29.0,23.12,45.98,68.83,91.83,96.87,114.73,138.05,162.07,185.6,1,0,194.88
13587,27.0,23.78,47.38,71.57,93.98,98.87,0.0,0.0,0.0,0.0,0,0,0.0
13931,28.0,23.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6619,38.0,21.95,44.02,66.53,89.32,94.27,112.37,0.0,0.0,0.0,0,0,0.0
13529,25.0,23.3,46.33,69.18,92.25,97.25,115.12,138.08,161.22,184.73,1,0,195.28
643,27.0,20.22,41.75,63.42,85.27,90.02,107.12,130.38,156.93,183.12,0,1,195.28
11796,32.0,23.13,46.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11509,27.0,23.32,46.32,69.45,92.63,97.73,116.03,139.83,163.58,186.17,1,0,195.87
10657,27.0,22.53,44.4,66.58,89.45,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15079,32.0,23.27,46.7,69.9,93.18,98.25,116.4,140.02,163.6,0.0,0,0,0.0
26716,25.0,22.52,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14097,26.0,23.18,46.5,69.05,92.2,97.02,0.0,0.0,0.0,0.0,0,0,0.0
12576,35.0,22.72,45.55,68.73,91.83,96.82,0.0,0.0,0.0,0.0,0,0,0.0
10136,36.0,23.2,46.3,69.27,92.37,97.38,0.0,0.0,0.0,0.0,0,0,0.0
16431,33.0,24.17,46.6,69.3,92.47,97.4,115.48,138.9,162.52,185.92,1,0,196.23
16175,28.0,23.02,45.65,68.33,91.87,97.07,115.65,138.88,0.0,0.0,0,0,0.0
14542,25.0,21.98,45.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17846,38.0,23.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4631,26.0,23.22,46.38,69.48,92.48,97.53,115.45,138.95,162.42,186.08,0,1,196.53
12423,33.0,23.65,46.8,69.97,93.2,98.23,116.38,140.1,164.08,187.07,1,0,196.8
16384,27.0,23.92,46.78,69.73,92.63,97.67,115.85,139.08,162.93,0.0,0,0,0.0
9045,37.0,22.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14224,24.0,23.05,45.7,68.23,91.25,96.27,114.08,137.88,0.0,0.0,0,0,0.0
12527,32.0,22.92,44.85,67.15,89.82,94.75,112.55,136.3,0.0,0.0,0,0,0.0
11139,26.0,22.8,44.88,67.0,89.47,94.35,112.12,135.9,0.0,0.0,0,0,0.0
17970,31.0,23.8,47.28,70.58,94.12,99.25,117.4,140.87,164.27,187.5,1,0,197.37
16406,30.0,23.43,46.98,70.43,93.92,99.0,0.0,0.0,0.0,0.0,0,0,0.0
13128,35.0,23.47,46.53,69.65,92.97,98.03,116.28,139.82,163.47,187.02,1,0,197.45
11712,23.0,23.3,46.45,69.58,92.82,97.8,115.93,139.8,164.0,187.55,1,0,197.48
4954,27.0,21.95,43.88,65.4,87.33,91.9,109.2,133.55,159.03,185.9,0,1,197.5
11325,33.0,23.43,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16464,28.0,23.48,46.9,70.35,93.73,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15014,34.0,22.68,45.72,68.68,91.88,96.92,115.17,139.23,164.08,187.83,1,0,198.23
12280,23.0,23.15,45.45,67.57,89.73,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10293,28.0,23.13,45.83,68.5,91.78,96.9,115.33,139.45,163.7,0.0,0,0,0.0
31154,37.0,27.2,50.67,74.07,97.2,102.22,120.27,143.42,166.17,188.8,0,1,198.57
31053,27.0,26.07,49.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12628,25.0,23.3,46.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17905,23.0,24.05,47.48,70.72,94.32,99.42,117.9,141.78,166.38,189.38,1,0,199.23
13964,29.0,23.38,46.88,70.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14514,28.0,23.83,47.58,71.28,94.7,99.7,118.07,142.07,165.82,189.2,1,0,199.43
12903,36.0,24.38,48.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7110,35.0,20.7,42.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4686,39.0,22.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11000,28.0,22.73,45.8,69.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3899,27.0,24.35,48.6,72.88,96.85,102.07,0.0,0.0,0.0,0.0,0,0,0.0
6410,39.0,21.45,42.9,64.27,86.5,91.32,108.97,132.95,0.0,0.0,0,0,0.0
5891,21.0,21.92,44.1,66.63,89.55,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16227,29.0,22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16317,31.0,22.0,45.0,68.28,91.62,96.57,115.05,139.42,164.52,189.55,1,0,200.37
2509,39.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2873,30.0,23.68,46.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3186,35.0,22.72,45.75,68.88,91.92,96.87,114.88,138.4,0.0,0.0,0,0,0.0
14721,36.0,24.02,47.52,70.37,93.5,98.42,116.7,140.87,165.68,0.0,0,0,0.0
10890,29.0,23.98,47.57,71.38,95.27,100.47,119.15,143.57,0.0,0.0,0,0,0.0
7715,38.0,22.27,45.22,68.67,92.83,98.02,116.9,141.45,166.43,0.0,0,0,0.0
8008,33.0,22.22,44.05,66.32,89.12,94.1,0.0,0.0,0.0,0.0,0,0,0.0
14038,39.0,23.62,47.07,70.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16366,32.0,23.02,45.67,68.63,92.3,97.45,116.07,140.22,164.98,0.0,0,0,0.0
5226,24.0,23.75,48.02,72.68,97.05,102.3,122.73,147.02,170.28,192.32,0,1,201.05
13537,28.0,23.23,45.82,68.5,91.72,96.72,0.0,0.0,0.0,0.0,0,0,0.0
2713,25.0,22.78,45.78,69.22,93.1,98.27,117.18,141.88,166.58,190.98,0,1,201.33
17079,32.0,24.58,47.78,71.03,94.43,99.48,117.85,142.3,167.43,0.0,0,0,0.0
16361,34.0,23.68,46.8,69.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15663,27.0,24.03,47.6,71.37,95.12,100.32,118.92,143.47,168.1,191.82,1,0,201.98
16070,28.0,23.37,46.87,70.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10344,30.0,21.6,43.1,65.35,88.27,93.15,111.4,136.33,163.93,0.0,0,0,0.0
18753,38.0,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2737,30.0,21.7,43.78,66.45,88.95,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17550,28.0,24.83,48.23,71.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14659,31.0,23.93,48.55,72.6,96.42,101.45,120.15,144.2,167.53,191.85,1,0,203.0
11897,30.0,24.6,48.55,72.32,96.07,101.3,0.0,0.0,0.0,0.0,0,0,0.0
17969,37.0,24.73,49.17,73.62,98.15,103.43,122.37,0.0,0.0,0.0,0,0,0.0
8535,39.0,21.98,43.4,65.28,87.72,92.6,110.92,135.27,161.03,191.55,0,1,203.2
17954,39.0,23.42,46.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6450,30.0,23.67,47.77,72.55,96.93,102.2,121.08,145.68,169.85,0.0,0,0,0.0
17542,38.0,23.48,46.53,69.93,94.25,99.33,0.0,0.0,0.0,0.0,0,0,0.0
12868,34.0,23.98,47.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6623,31.0,21.08,42.08,63.78,87.07,92.32,111.97,138.23,0.0,0.0,0,0,0.0
13737,34.0,23.57,47.37,71.3,95.62,100.9,119.8,144.38,169.07,193.28,1,0,203.55
13944,28.0,24.18,48.13,72.17,96.05,101.2,119.9,144.27,0.0,0.0,0,0,0.0
13970,39.0,24.03,48.55,72.45,96.55,101.62,120.3,145.22,170.38,193.72,1,0,203.92
10362,38.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6856,35.0,24.73,48.75,72.57,96.83,101.83,120.58,145.07,169.55,193.57,0,1,204.0
12569,36.0,23.43,46.2,69.27,92.3,97.32,115.37,139.53,168.35,0.0,0,0,0.0
4462,37.0,23.98,47.67,71.05,94.6,99.77,118.32,142.95,168.3,192.97,0,1,204.2
10759,30.0,22.35,44.92,67.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16656,23.0,23.37,46.93,70.93,95.25,100.47,119.57,144.38,169.43,193.78,1,0,204.37
10745,38.0,23.5,46.97,70.3,93.87,99.05,117.37,142.08,168.12,193.65,1,0,204.42
15139,37.0,24.98,49.37,73.97,98.72,104.02,122.82,147.27,171.57,194.85,1,0,204.52
18226,19.0,24.58,49.47,74.32,99.5,104.67,123.72,148.18,172.48,195.32,1,0,204.68
17791,30.0,24.42,48.08,71.47,95.35,100.52,0.0,0.0,0.0,0.0,0,0,0.0
18059,27.0,25.45,49.52,72.97,96.72,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15355,30.0,23.78,47.92,71.77,95.63,100.87,119.47,0.0,0.0,0.0,0,0,0.0
15509,28.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18344,38.0,24.3,48.15,71.95,96.13,101.35,120.22,144.8,170.05,194.63,1,0,205.57
26707,29.0,24.13,47.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14065,25.0,23.12,46.08,70.13,94.03,99.32,118.42,143.65,169.18,0.0,0,0,0.0
17742,37.0,23.8,47.63,71.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16612,36.0,23.8,47.87,71.98,96.25,101.45,120.65,145.6,171.07,195.55,1,0,206.1
31775,24.0,25.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18173,39.0,24.67,48.48,72.37,96.45,101.72,120.52,0.0,0.0,0.0,0,0,0.0
13631,28.0,22.52,45.1,67.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16181,38.0,22.82,44.93,67.82,92.05,97.27,116.55,141.92,0.0,0.0,0,0,0.0
16005,24.0,23.65,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5869,20.0,21.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15592,20.0,24.85,49.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16979,30.0,24.57,49.45,74.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10952,26.0,22.57,44.67,67.32,91.57,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16003,39.0,22.87,45.57,69.33,92.68,97.73,116.47,142.0,168.25,194.87,1,0,207.03
17909,38.0,24.38,48.4,72.3,96.33,101.53,120.55,145.38,171.1,196.05,1,0,207.23
15078,39.0,24.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4168,29.0,21.08,42.17,63.38,84.67,89.35,105.97,129.87,160.2,193.17,0,1,207.27
30764,38.0,26.2,49.17,71.97,95.32,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16405,39.0,22.87,46.25,70.18,94.83,100.28,120.07,146.15,0.0,0.0,0,0,0.0
17360,30.0,24.83,48.88,73.12,97.57,102.92,122.08,146.97,172.42,196.55,1,0,207.45
17922,30.0,24.73,49.2,73.77,98.37,103.72,122.88,147.78,173.03,0.0,0,0,0.0
14185,28.0,22.98,45.82,68.97,92.57,97.73,116.37,141.43,167.43,194.75,1,0,207.47
14593,33.0,24.0,47.5,71.28,95.63,100.97,120.13,145.63,171.45,196.85,1,0,207.55
16570,20.0,24.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
9837,32.0,21.6,42.47,63.37,84.7,89.38,106.77,133.05,165.13,0.0,0,0,0.0
14189,32.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3482,29.0,26.47,52.58,78.63,103.52,108.78,128.28,0.0,0.0,0.0,0,0,0.0
16153,39.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
9323,38.0,24.3,48.55,72.68,96.97,102.27,121.22,145.93,171.47,197.08,1,0,208.38
14578,35.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16859,38.0,24.77,48.7,72.77,96.92,102.15,121.0,145.7,171.35,196.93,1,0,208.43
17319,21.0,22.43,45.32,68.23,91.83,97.12,116.88,144.18,171.97,197.88,1,0,208.47
8512,38.0,21.48,43.95,65.78,89.08,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12818,34.0,23.07,46.18,69.0,92.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15214,28.0,23.73,47.22,70.55,94.18,99.45,118.18,143.32,169.83,196.5,1,0,208.6
9673,39.0,22.33,44.25,68.22,91.65,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17749,34.0,24.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17063,39.0,25.17,48.8,72.52,96.57,101.78,120.95,0.0,0.0,0.0,0,0,0.0
16759,35.0,25.6,50.32,75.23,100.15,105.55,124.93,150.07,175.27,199.02,1,0,208.85
16775,22.0,23.05,45.93,69.4,93.35,98.65,117.97,143.67,170.67,197.38,1,0,208.92
16230,32.0,22.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14082,27.0,24.27,47.95,71.7,95.88,101.08,0.0,0.0,0.0,0.0,0,0,0.0
8532,38.0,24.33,48.2,72.77,97.0,102.27,121.33,147.03,0.0,0.0,0,0,0.0
18236,30.0,25.6,50.75,75.58,100.58,105.98,125.3,150.37,175.33,199.13,1,0,209.52
12608,34.0,23.18,46.58,70.0,94.25,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15190,25.0,27.0,52.45,77.42,103.45,108.9,127.92,152.5,177.27,200.42,1,0,209.65
7268,37.0,21.38,42.72,64.48,87.37,92.38,0.0,0.0,0.0,0.0,0,0,0.0
17034,36.0,23.72,47.28,71.15,95.62,100.98,120.23,145.97,172.23,198.37,1,0,210.02
15527,21.0,23.58,48.02,71.9,96.22,101.43,121.2,147.03,172.98,199.23,1,0,210.05
15451,30.0,24.62,48.62,72.55,96.95,102.17,121.27,146.15,171.78,197.88,1,0,210.12
16382,36.0,24.25,48.17,72.33,96.62,101.95,121.02,146.68,0.0,0.0,0,0,0.0
26464,24.0,24.97,49.85,74.63,99.12,104.53,0.0,0.0,0.0,0.0,0,0,0.0
17534,39.0,24.13,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12712,34.0,24.75,49.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17849,37.0,24.43,48.9,73.53,98.28,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14816,23.0,23.78,46.63,69.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14099,25.0,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14898,32.0,24.72,49.52,74.17,98.87,104.23,0.0,0.0,0.0,0.0,0,0,0.0
30735,26.0,23.87,47.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12859,27.0,24.75,49.45,73.85,98.28,103.7,123.17,148.3,174.17,200.0,1,0,211.0
15374,37.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17572,27.0,24.65,48.43,72.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29240,26.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
